Id, Image, Time, X, Y, Z, Heading, Roll, Pitch, Camera, Quality, Line, Color, AccuracyXyz
187,p000186.jpg,1726508118.5302,53.7170,-48.2780,1.4017,136.2150,-6.2424,-10.5052,0,1,0,C0;0;0;0;0;0,0.1
188,p000187.jpg,1726508119.5302,54.4257,-48.6689,1.3953,96.9149,-6.5585,-11.6387,0,1,0,C0;0;0;0;0;0,0.1
189,p000188.jpg,1726508120.5302,55.0548,-49.3779,1.4327,124.0363,-6.4214,-9.5125,0,1,0,C0;0;0;0;0;0,0.1
190,p000189.jpg,1726508121.5712,55.7079,-50.0185,1.4104,134.7183,-4.9444,-7.3445,0,1,0,C0;0;0;0;0;0,0.1
191,p000190.jpg,1726508122.5722,56.4406,-50.5701,1.4393,121.6188,-4.7704,-8.8279,0,1,0,C0;0;0;0;0;0,0.1
192,p000191.jpg,1726508123.5722,57.0286,-51.1755,1.4383,123.3593,-5.5135,-4.8990,0,1,0,C0;0;0;0;0;0,0.1
193,p000192.jpg,1726508124.6132,57.6380,-51.7408,1.4668,123.2682,-6.5477,-4.5914,0,1,0,C0;0;0;0;0;0,0.1
194,p000193.jpg,1726508125.6132,58.2786,-52.2434,1.4327,125.4298,-5.0249,-6.8047,0,1,0,C0;0;0;0;0;0,0.1
195,p000194.jpg,1726508126.6132,58.9441,-52.7976,1.4514,125.5227,-4.7996,-6.4242,0,1,0,C0;0;0;0;0;0,0.1
196,p000195.jpg,1726508127.6132,59.5620,-53.4218,1.4577,125.2055,-5.8448,-5.1023,0,1,0,C0;0;0;0;0;0,0.1
197,p000196.jpg,1726508128.6552,60.2194,-54.0632,1.4598,125.2853,-7.4884,-6.4962,0,1,0,C0;0;0;0;0;0,0.1
198,p000197.jpg,1726508129.6552,60.9811,-54.5803,1.4373,123.5275,-7.0711,-5.3383,0,1,0,C0;0;0;0;0;0,0.1
199,p000198.jpg,1726508130.6552,61.6464,-55.2043,1.4417,129.1675,-2.9098,-7.2517,0,1,0,C0;0;0;0;0;0,0.1
200,p000199.jpg,1726508131.6962,62.3239,-55.9037,1.4359,131.7647,-6.4474,-5.6699,0,1,0,C0;0;0;0;0;0,0.1
201,p000200.jpg,1726508132.6962,62.9518,-56.6021,1.4407,128.7790,-4.2606,-8.0970,0,1,0,C0;0;0;0;0;0,0.1
202,p000201.jpg,1726508133.6962,63.6745,-57.2356,1.4107,125.9210,-4.6282,-9.8037,0,1,0,C0;0;0;0;0;0,0.1
203,p000202.jpg,1726508134.6962,64.3771,-57.8615,1.3949,134.5790,-4.6881,-13.4635,0,1,0,C0;0;0;0;0;0,0.1
204,p000203.jpg,1726508135.7382,65.1268,-58.4648,1.4207,132.5668,-3.1725,-10.4943,0,1,0,C0;0;0;0;0;0,0.1
205,p000204.jpg,1726508136.7382,65.8171,-59.0993,1.4342,127.6610,-4.9706,-6.2125,0,1,0,C0;0;0;0;0;0,0.1
206,p000205.jpg,1726508137.7802,66.6440,-59.6978,1.4467,122.6972,-7.0001,-6.2336,0,1,0,C0;0;0;0;0;0,0.1
207,p000206.jpg,1726508138.7802,67.4548,-60.2546,1.4156,126.2107,-7.7062,-5.2726,0,1,0,C0;0;0;0;0;0,0.1
208,p000207.jpg,1726508139.7802,68.1781,-60.8597,1.4102,136.3072,-3.5865,-5.8967,0,1,0,C0;0;0;0;0;0,0.1
209,p000208.jpg,1726508140.7802,68.7769,-61.5559,1.4313,142.4221,-3.6145,-5.9107,0,1,0,C0;0;0;0;0;0,0.1
210,p000209.jpg,1726508141.8212,69.1012,-62.3109,1.4163,137.8128,-7.5515,-5.0053,0,1,0,C0;0;0;0;0;0,0.1
211,p000210.jpg,1726508142.8212,69.0445,-63.1630,1.4321,161.6409,-3.1444,-8.4984,0,1,0,C0;0;0;0;0;0,0.1
212,p000211.jpg,1726508143.8212,68.8942,-63.6290,1.3959,-165.2042,-2.7212,-10.9079,0,1,0,C0;0;0;0;0;0,0.1
213,p000212.jpg,1726508144.8632,68.6891,-63.9221,1.3666,-169.8360,0.5347,-15.6019,0,1,0,C0;0;0;0;0;0,0.1
214,p000213.jpg,1726508145.8632,68.5384,-64.3758,1.3900,169.7110,-4.4189,-14.4332,0,1,0,C0;0;0;0;0;0,0.1
215,p000214.jpg,1726508146.8632,68.6865,-64.8248,1.4162,149.5272,1.3108,-10.2059,0,1,0,C0;0;0;0;0;0,0.1
216,p000215.jpg,1726508147.9052,69.0046,-65.1416,1.4294,119.8118,-1.6502,-8.7015,0,1,0,C0;0;0;0;0;0,0.1
217,p000216.jpg,1726508148.9052,69.5332,-65.4274,1.4758,117.2923,-4.8653,-3.2755,0,1,0,C0;0;0;0;0;0,0.1
218,p000217.jpg,1726508149.9052,70.1370,-65.9563,1.6703,121.2124,-1.4719,-3.0826,0,1,0,C0;0;0;0;0;0,0.1
219,p000218.jpg,1726508150.9052,70.8359,-66.5658,1.7720,117.9474,-2.8610,-5.0891,0,1,0,C0;0;0;0;0;0,0.1
220,p000219.jpg,1726508151.9882,71.5764,-67.2389,1.8654,120.0615,-4.1310,0.9065,0,1,0,C0;0;0;0;0;0,0.1
221,p000220.jpg,1726508152.9882,72.2507,-67.8120,1.9878,126.1369,-2.6725,-6.4449,0,1,0,C0;0;0;0;0;0,0.1
222,p000221.jpg,1726508153.9882,72.7761,-68.3229,2.0155,129.4093,-4.2837,-2.8034,0,1,0,C0;0;0;0;0;0,0.1
223,p000222.jpg,1726508154.9882,73.2320,-68.8530,2.1360,141.2848,-7.5518,-5.0235,0,1,0,C0;0;0;0;0;0,0.1
224,p000223.jpg,1726508155.9882,73.3835,-69.2787,2.1768,172.4684,-1.8114,-6.7129,0,1,0,C0;0;0;0;0;0,0.1
225,p000224.jpg,1726508157.0302,72.9927,-69.2161,2.2245,-139.3531,-4.2492,-3.4472,0,1,0,C0;0;0;0;0;0,0.1
226,p000225.jpg,1726508158.0302,72.6510,-69.4255,2.1994,-140.9680,0.6558,-6.4989,0,1,0,C0;0;0;0;0;0,0.1
227,p000226.jpg,1726508159.0302,72.5286,-69.9970,2.2214,175.8184,-6.8853,-4.4141,0,1,0,C0;0;0;0;0;0,0.1
228,p000227.jpg,1726508160.0712,72.1324,-70.4705,2.1787,-174.4707,-6.6187,-6.8746,0,1,0,C0;0;0;0;0;0,0.1
229,p000228.jpg,1726508161.0712,71.6509,-70.8357,2.2054,-155.7231,-6.1732,-7.5931,0,1,0,C0;0;0;0;0;0,0.1
230,p000229.jpg,1726508162.0712,71.1762,-71.1962,2.2012,-150.5458,-7.6886,-6.8276,0,1,0,C0;0;0;0;0;0,0.1
231,p000230.jpg,1726508163.1132,70.6724,-71.7539,2.1983,-151.1475,-5.8982,-4.3038,0,1,0,C0;0;0;0;0;0,0.1
232,p000231.jpg,1726508164.1132,70.1614,-72.3523,2.2034,-149.3554,-4.9463,-6.1979,0,1,0,C0;0;0;0;0;0,0.1
233,p000232.jpg,1726508165.1132,69.5171,-73.0021,2.1931,-144.0286,-7.4444,-2.3872,0,1,0,C0;0;0;0;0;0,0.1
234,p000233.jpg,1726508166.1132,68.8969,-73.6972,2.1911,-148.9240,-6.9917,-7.7558,0,1,0,C0;0;0;0;0;0,0.1
235,p000234.jpg,1726508167.1552,68.2646,-74.3545,2.1881,-148.3968,-8.1579,-4.8033,0,1,0,C0;0;0;0;0;0,0.1
236,p000235.jpg,1726508168.1552,67.6919,-75.0554,2.1538,-151.1487,-5.4719,-10.5786,0,1,0,C0;0;0;0;0;0,0.1
237,p000236.jpg,1726508169.1552,67.0276,-75.7305,2.1701,-144.2498,-5.4247,-8.4701,0,1,0,C0;0;0;0;0;0,0.1
238,p000237.jpg,1726508170.1962,66.3062,-76.3340,2.1149,-131.8989,-3.6412,-5.6795,0,1,0,C0;0;0;0;0;0,0.1
239,p000238.jpg,1726508171.1962,65.6725,-76.3657,2.1348,-91.4307,-1.2981,-6.5679,0,1,0,C0;0;0;0;0;0,0.1
240,p000239.jpg,1726508172.1962,65.2063,-75.8854,1.9622,-51.6883,-6.9245,-4.1516,0,1,0,C0;0;0;0;0;0,0.1
241,p000240.jpg,1726508173.1962,64.5667,-75.2400,1.9636,-49.8741,-6.6435,-3.2894,0,1,0,C0;0;0;0;0;0,0.1
242,p000241.jpg,1726508174.2382,63.8307,-74.5915,1.7797,-51.8303,-3.9280,-6.5698,0,1,0,C0;0;0;0;0;0,0.1
243,p000242.jpg,1726508175.2382,63.1473,-73.9677,1.7792,-48.6651,-3.1388,-7.1316,0,1,0,C0;0;0;0;0;0,0.1
244,p000243.jpg,1726508176.2802,62.5976,-73.3004,1.6339,-38.9705,-5.6664,-0.8396,0,1,0,C0;0;0;0;0;0,0.1
245,p000244.jpg,1726508177.2802,62.2133,-72.6321,1.6149,-22.0821,-6.5326,-1.7776,0,1,0,C0;0;0;0;0;0,0.1
246,p000245.jpg,1726508178.2802,62.0326,-72.0305,1.4459,-22.0324,-5.1873,0.8511,0,1,0,C0;0;0;0;0;0,0.1
247,p000246.jpg,1726508179.3212,61.4706,-71.5428,1.4141,-49.1285,-4.8968,-6.1624,0,1,0,C0;0;0;0;0;0,0.1
248,p000247.jpg,1726508180.3212,61.0865,-71.1738,1.4385,-77.3389,-8.5320,-3.3065,0,1,0,C0;0;0;0;0;0,0.1
249,p000248.jpg,1726508181.3212,61.3955,-70.4831,1.4364,-6.1803,-4.5469,-4.7803,0,1,0,C0;0;0;0;0;0,0.1
250,p000249.jpg,1726508182.3632,62.0080,-69.9131,1.4000,44.3686,-5.1795,-6.9449,0,1,0,C0;0;0;0;0;0,0.1
251,p000250.jpg,1726508183.3632,62.7325,-69.2632,1.3980,46.9722,-6.0395,-9.2076,0,1,0,C0;0;0;0;0;0,0.1
252,p000251.jpg,1726508184.3632,63.3772,-68.4477,1.4315,42.0290,-5.9892,-5.3877,0,1,0,C0;0;0;0;0;0,0.1
253,p000252.jpg,1726508185.4052,64.0944,-67.7107,1.4294,46.1416,-4.5153,-3.0743,0,1,0,C0;0;0;0;0;0,0.1
254,p000253.jpg,1726508186.4052,64.7941,-66.9930,1.4462,44.8723,-6.2357,-3.1245,0,1,0,C0;0;0;0;0;0,0.1
255,p000254.jpg,1726508187.4052,65.5551,-66.3425,1.4698,45.0534,-5.3409,-3.8158,0,1,0,C0;0;0;0;0;0,0.1
256,p000255.jpg,1726508188.4052,66.3827,-65.8215,1.4396,59.1726,-5.6790,-2.3308,0,1,0,C0;0;0;0;0;0,0.1
257,p000256.jpg,1726508189.4462,67.2852,-65.3545,1.4249,74.2421,-4.1977,-5.2125,0,1,0,C0;0;0;0;0;0,0.1
258,p000257.jpg,1726508190.4462,68.2958,-64.9769,1.3424,76.0334,-1.7871,-11.5921,0,1,0,C0;0;0;0;0;0,0.1
259,p000258.jpg,1726508191.4462,68.8762,-64.8100,1.3429,69.8524,-5.7357,-10.8977,0,1,0,C0;0;0;0;0;0,0.1
260,p000259.jpg,1726508192.4882,68.7221,-64.3391,1.3722,12.2959,-5.1723,-10.1985,0,1,0,C0;0;0;0;0;0,0.1
261,p000260.jpg,1726508193.4882,68.9186,-63.5815,1.4119,17.4646,-7.8937,-7.7973,0,1,0,C0;0;0;0;0;0,0.1
262,p000261.jpg,1726508194.4882,69.4194,-62.9357,1.4163,33.1196,-5.6564,-2.2686,0,1,0,C0;0;0;0;0;0,0.1
263,p000262.jpg,1726508195.4882,70.2886,-62.5399,1.3900,53.9230,-4.5952,-8.9773,0,1,0,C0;0;0;0;0;0,0.1
264,p000263.jpg,1726508196.5302,71.2237,-61.7047,1.3783,35.0836,-6.6628,-8.7767,0,1,0,C0;0;0;0;0;0,0.1
265,p000264.jpg,1726508197.5302,72.1367,-60.7952,1.4153,41.0696,-4.4488,-7.1620,0,1,0,C0;0;0;0;0;0,0.1
266,p000265.jpg,1726508198.5712,73.0526,-59.7888,1.4188,39.9469,-6.2189,-7.2674,0,1,0,C0;0;0;0;0;0,0.1
267,p000266.jpg,1726508199.5712,73.8812,-58.7096,1.3996,38.9244,-5.0966,-5.4104,0,1,0,C0;0;0;0;0;0,0.1
268,p000267.jpg,1726508200.5712,74.8462,-57.8200,1.4294,44.1433,-4.0746,-5.4131,0,1,0,C0;0;0;0;0;0,0.1
269,p000268.jpg,1726508201.5712,75.7354,-56.8272,1.4363,39.1610,-7.3934,-3.3312,0,1,0,C0;0;0;0;0;0,0.1
270,p000269.jpg,1726508202.6132,76.6319,-55.8190,1.4417,38.0836,-5.4358,-6.3069,0,1,0,C0;0;0;0;0;0,0.1
271,p000270.jpg,1726508203.6132,77.5233,-54.8577,1.4415,38.0433,-4.3350,-7.5151,0,1,0,C0;0;0;0;0;0,0.1
272,p000271.jpg,1726508204.6132,78.3381,-53.8820,1.4175,37.0867,-6.0293,-5.4729,0,1,0,C0;0;0;0;0;0,0.1
273,p000272.jpg,1726508205.6132,79.1572,-52.9366,1.4353,39.5326,-5.5559,-3.9743,0,1,0,C0;0;0;0;0;0,0.1
274,p000273.jpg,1726508206.6552,79.9808,-51.9798,1.4178,40.5591,-2.9818,-6.3887,0,1,0,C0;0;0;0;0;0,0.1
275,p000274.jpg,1726508207.6552,80.8837,-50.9742,1.4318,42.8869,-5.0307,-7.5410,0,1,0,C0;0;0;0;0;0,0.1
276,p000275.jpg,1726508208.6552,81.8023,-49.9628,1.4092,40.1528,-5.7072,-8.7642,0,1,0,C0;0;0;0;0;0,0.1
277,p000276.jpg,1726508209.6962,82.7306,-48.9855,1.3981,37.1940,-8.0569,-7.7281,0,1,0,C0;0;0;0;0;0,0.1
278,p000277.jpg,1726508210.6962,83.6185,-48.0668,1.3929,40.9828,-5.3246,-8.0647,0,1,0,C0;0;0;0;0;0,0.1
279,p000278.jpg,1726508211.6982,84.5200,-47.5382,1.4150,67.5454,-6.0892,-6.7196,0,1,0,C0;0;0;0;0;0,0.1
280,p000279.jpg,1726508212.6982,85.3932,-47.6751,1.4103,109.0867,-4.3895,-6.8989,0,1,0,C0;0;0;0;0;0,0.1
281,p000280.jpg,1726508213.7402,86.2920,-48.2414,1.4449,128.4390,-5.7493,-2.4510,0,1,0,C0;0;0;0;0;0,0.1
282,p000281.jpg,1726508214.7402,87.1756,-48.9108,1.4471,132.8362,-3.9940,-2.5056,0,1,0,C0;0;0;0;0;0,0.1
283,p000282.jpg,1726508215.7402,87.8935,-49.7753,1.4640,150.2244,-5.3447,-5.9412,0,1,0,C0;0;0;0;0;0,0.1
284,p000283.jpg,1726508216.7822,88.6084,-50.6933,1.4445,147.8550,-4.6234,-6.1939,0,1,0,C0;0;0;0;0;0,0.1
285,p000284.jpg,1726508217.7822,89.4276,-51.4937,1.4388,131.5431,-7.4135,-6.4766,0,1,0,C0;0;0;0;0;0,0.1
286,p000285.jpg,1726508218.7822,90.2878,-52.1590,1.4530,108.2091,-9.3830,-8.4926,0,1,0,C0;0;0;0;0;0,0.1
287,p000286.jpg,1726508219.7822,90.7027,-51.9008,1.4570,17.5792,-9.1353,-9.1421,0,1,0,C0;0;0;0;0;0,0.1
288,p000287.jpg,1726508220.8232,89.7551,-51.2993,1.3943,-43.8882,-6.4633,-11.4055,0,1,0,C0;0;0;0;0;0,0.1
289,p000288.jpg,1726508221.8232,88.8320,-50.4924,1.3820,-46.8897,-2.3783,-7.6326,0,1,0,C0;0;0;0;0;0,0.1
290,p000289.jpg,1726508222.8232,87.8014,-49.5533,1.4071,-43.9159,-4.9020,-9.0862,0,1,0,C0;0;0;0;0;0,0.1
291,p000290.jpg,1726508223.8652,86.7606,-48.6488,1.4152,-41.9424,-3.4504,-8.5440,0,1,0,C0;0;0;0;0;0,0.1
292,p000291.jpg,1726508224.8652,85.9646,-47.7537,1.4287,-31.4892,-3.6100,-8.3284,0,1,0,C0;0;0;0;0;0,0.1
293,p000292.jpg,1726508225.8652,85.7593,-46.7212,1.4068,1.0179,-1.3355,-8.6865,0,1,0,C0;0;0;0;0;0,0.1
294,p000293.jpg,1726508226.8652,86.1004,-45.6578,1.3904,22.8001,-4.1953,-8.7737,0,1,0,C0;0;0;0;0;0,0.1
295,p000294.jpg,1726508227.9072,86.7697,-44.5665,1.4335,31.8658,-5.0485,-3.4056,0,1,0,C0;0;0;0;0;0,0.1
296,p000295.jpg,1726508228.9072,87.5592,-43.6005,1.4446,31.5233,-4.6774,-5.4029,0,1,0,C0;0;0;0;0;0,0.1
297,p000296.jpg,1726508229.9072,88.3154,-42.6331,1.4350,33.0508,-4.7655,-8.0577,0,1,0,C0;0;0;0;0;0,0.1
298,p000297.jpg,1726508230.9072,89.0998,-41.9166,1.4304,50.2552,-5.1164,-4.8144,0,1,0,C0;0;0;0;0;0,0.1
299,p000298.jpg,1726508231.9482,90.0048,-41.7796,1.3800,91.4632,-2.1593,-10.2392,0,1,0,C0;0;0;0;0;0,0.1
300,p000299.jpg,1726508232.9482,90.7917,-42.2740,1.3904,128.5712,-5.7927,-10.4502,0,1,0,C0;0;0;0;0;0,0.1
301,p000300.jpg,1726508233.9482,91.5551,-43.1400,1.3965,133.0432,-2.5094,-13.2082,0,1,0,C0;0;0;0;0;0,0.1
302,p000301.jpg,1726508234.9482,92.3271,-44.0348,1.4393,129.8826,-4.2037,-5.9715,0,1,0,C0;0;0;0;0;0,0.1
303,p000302.jpg,1726508235.9902,93.1861,-44.9445,1.4116,126.7761,-5.4367,-7.9451,0,1,0,C0;0;0;0;0;0,0.1
304,p000303.jpg,1726508236.9902,94.2286,-45.6919,1.3998,118.6828,-5.7502,-9.5426,0,1,0,C0;0;0;0;0;0,0.1
305,p000304.jpg,1726508237.9902,95.2972,-46.3272,1.3875,118.6532,-7.5381,-12.4712,0,1,0,C0;0;0;0;0;0,0.1
306,p000305.jpg,1726508239.0322,96.3146,-47.0948,1.4352,124.6289,-4.1050,-7.1642,0,1,0,C0;0;0;0;0;0,0.1
307,p000306.jpg,1726508240.0322,97.2454,-47.9107,1.4205,126.9526,-6.7707,-5.6281,0,1,0,C0;0;0;0;0;0,0.1
308,p000307.jpg,1726508241.0322,98.1535,-48.6814,1.4159,125.4997,-4.5639,-6.1036,0,1,0,C0;0;0;0;0;0,0.1
309,p000308.jpg,1726508242.0732,99.0898,-49.4086,1.4207,126.5630,-4.9319,-6.0960,0,1,0,C0;0;0;0;0;0,0.1
310,p000309.jpg,1726508243.0732,99.9543,-50.1240,1.4200,130.3991,-4.7461,-8.5252,0,1,0,C0;0;0;0;0;0,0.1
311,p000310.jpg,1726508244.1152,100.8315,-50.9440,1.4412,129.7873,-4.7027,-6.0650,0,1,0,C0;0;0;0;0;0,0.1
312,p000311.jpg,1726508245.1152,101.7446,-51.7106,1.4351,127.8029,-6.5255,-3.8436,0,1,0,C0;0;0;0;0;0,0.1
313,p000312.jpg,1726508246.1152,102.6539,-52.5166,1.4295,124.9854,-6.3131,-3.4695,0,1,0,C0;0;0;0;0;0,0.1
314,p000313.jpg,1726508247.1572,103.6219,-53.3878,1.4447,123.3209,-7.4077,-3.9488,0,1,0,C0;0;0;0;0;0,0.1
315,p000314.jpg,1726508248.1572,104.5654,-54.2430,1.4408,124.6349,-9.2124,-5.8597,0,1,0,C0;0;0;0;0;0,0.1
316,p000315.jpg,1726508249.1572,105.4528,-55.0839,1.4175,125.7219,-8.0381,-5.6711,0,1,0,C0;0;0;0;0;0,0.1
317,p000316.jpg,1726508250.1982,106.4300,-55.9563,1.4094,126.8805,-8.5219,-5.0514,0,1,0,C0;0;0;0;0;0,0.1
318,p000317.jpg,1726508251.1982,107.3244,-56.8046,1.4085,131.0348,-7.0470,-5.7794,0,1,0,C0;0;0;0;0;0,0.1
319,p000318.jpg,1726508252.1982,108.2597,-57.6626,1.4005,131.5201,-5.5549,-7.3862,0,1,0,C0;0;0;0;0;0,0.1
320,p000319.jpg,1726508253.2402,109.2025,-58.5379,1.4151,130.7848,-4.3139,-6.4858,0,1,0,C0;0;0;0;0;0,0.1
321,p000320.jpg,1726508254.2402,110.1287,-59.4462,1.4125,128.0747,-4.6044,-7.7048,0,1,0,C0;0;0;0;0;0,0.1
322,p000321.jpg,1726508255.2822,111.1142,-60.3622,1.4221,127.7831,-6.3729,-4.8830,0,1,0,C0;0;0;0;0;0,0.1
323,p000322.jpg,1726508256.2822,112.0634,-61.2334,1.3941,127.3187,-3.6533,-4.5258,0,1,0,C0;0;0;0;0;0,0.1
324,p000323.jpg,1726508257.3232,113.0481,-62.1223,1.3779,129.3983,-7.1190,-7.5744,0,1,0,C0;0;0;0;0;0,0.1
325,p000324.jpg,1726508258.3232,113.9424,-63.0124,1.3877,126.9435,-8.3327,-10.3066,0,1,0,C0;0;0;0;0;0,0.1
326,p000325.jpg,1726508259.3652,114.9072,-63.8623,1.4113,122.1672,-9.7342,-7.5304,0,1,0,C0;0;0;0;0;0,0.1
327,p000326.jpg,1726508260.3652,115.8616,-64.6434,1.4175,123.5354,-7.5621,-7.8217,0,1,0,C0;0;0;0;0;0,0.1
328,p000327.jpg,1726508261.3652,116.8260,-65.4786,1.4027,125.3120,-6.2105,-7.0263,0,1,0,C0;0;0;0;0;0,0.1
329,p000328.jpg,1726508262.4072,117.7501,-66.4161,1.3796,130.7658,-4.6704,-6.7845,0,1,0,C0;0;0;0;0;0,0.1
330,p000329.jpg,1726508263.4072,118.4809,-67.5102,1.3824,142.5870,-4.3362,-6.6946,0,1,0,C0;0;0;0;0;0,0.1
331,p000330.jpg,1726508264.4482,118.9713,-68.6400,1.3812,156.8283,-5.0669,-8.1335,0,1,0,C0;0;0;0;0;0,0.1
332,p000331.jpg,1726508265.4482,119.0772,-69.7422,1.3805,-177.0639,-5.5690,-10.3213,0,1,0,C0;0;0;0;0;0,0.1
333,p000332.jpg,1726508266.4482,118.6782,-70.7403,1.3936,-154.5538,-3.0757,-9.9435,0,1,0,C0;0;0;0;0;0,0.1
334,p000333.jpg,1726508267.4482,117.9525,-71.6104,1.3848,-146.3470,-3.5665,-10.2425,0,1,0,C0;0;0;0;0;0,0.1
335,p000334.jpg,1726508268.4902,117.0905,-72.4155,1.3905,-143.3729,-5.0113,-12.4078,0,1,0,C0;0;0;0;0;0,0.1
336,p000335.jpg,1726508269.4902,116.3750,-73.3666,1.3968,-158.3783,-5.6945,-14.0817,0,1,0,C0;0;0;0;0;0,0.1
337,p000336.jpg,1726508270.4902,115.9322,-74.3652,1.4011,-179.3340,-11.2042,-13.6365,0,1,0,C0;0;0;0;0;0,0.1
338,p000337.jpg,1726508271.4902,115.8561,-75.3988,1.3911,158.6649,-5.1107,-11.9402,0,1,0,C0;0;0;0;0;0,0.1
339,p000338.jpg,1726508272.5312,115.6010,-76.2550,1.3982,-174.1142,-1.5191,-11.2355,0,1,0,C0;0;0;0;0;0,0.1
340,p000339.jpg,1726508273.5312,114.8903,-76.5572,1.3960,-119.6000,-2.8019,-9.9618,0,1,0,C0;0;0;0;0;0,0.1
341,p000340.jpg,1726508274.5312,114.1422,-76.3173,1.4048,-87.6019,-5.7153,-10.4845,0,1,0,C0;0;0;0;0;0,0.1
342,p000341.jpg,1726508275.5732,113.4957,-75.8417,1.4218,-64.8932,-6.0860,-7.8653,0,1,0,C0;0;0;0;0;0,0.1
343,p000342.jpg,1726508276.5732,113.3386,-75.2399,1.3971,-19.7502,-2.5100,-11.6951,0,1,0,C0;0;0;0;0;0,0.1
344,p000343.jpg,1726508277.6152,113.8643,-75.0179,1.3849,42.8773,-3.0392,-12.7088,0,1,0,C0;0;0;0;0;0,0.1
345,p000344.jpg,1726508278.6152,114.4229,-75.0733,1.3997,72.1135,-7.2281,-12.4851,0,1,0,C0;0;0;0;0;0,0.1
346,p000345.jpg,1726508279.6152,115.1324,-74.6874,1.3787,49.2356,-6.1822,-14.6691,0,1,0,C0;0;0;0;0;0,0.1
347,p000346.jpg,1726508280.6562,115.6450,-73.9754,1.3966,16.1507,-8.1546,-14.4917,0,1,0,C0;0;0;0;0;0,0.1
348,p000347.jpg,1726508281.6562,115.7865,-73.1529,1.3605,-22.8841,-7.9012,-16.4717,0,1,0,C0;0;0;0;0;0,0.1
349,p000348.jpg,1726508282.6562,115.5581,-72.1916,1.3821,-41.6609,-7.5805,-14.6526,0,1,0,C0;0;0;0;0;0,0.1
350,p000349.jpg,1726508283.6562,115.0427,-71.3098,1.3670,-48.5136,-8.6884,-13.1337,0,1,0,C0;0;0;0;0;0,0.1
351,p000350.jpg,1726508284.6982,114.4780,-70.4798,1.3702,-52.2049,-5.0919,-12.6503,0,1,0,C0;0;0;0;0;0,0.1
352,p000351.jpg,1726508285.6982,113.7869,-69.9370,1.3846,-78.8507,-7.1382,-13.0712,0,1,0,C0;0;0;0;0;0,0.1
353,p000352.jpg,1726508286.6982,113.2120,-69.8718,1.3526,-125.7636,-3.7339,-17.4842,0,1,0,C0;0;0;0;0;0,0.1
354,p000353.jpg,1726508287.6982,112.7158,-69.9209,1.3831,-141.2323,-6.0734,-17.1249,0,1,0,C0;0;0;0;0;0,0.1
355,p000354.jpg,1726508288.7402,112.4444,-70.6126,1.3550,-156.2434,-7.4094,-17.4715,0,1,0,C0;0;0;0;0;0,0.1
356,p000355.jpg,1726508289.7402,112.1362,-71.4714,1.3724,-166.6972,-6.3074,-16.5881,0,1,0,C0;0;0;0;0;0,0.1
357,p000356.jpg,1726508290.7402,111.7755,-72.2906,1.3644,-157.9333,-8.1550,-14.1590,0,1,0,C0;0;0;0;0;0,0.1
358,p000357.jpg,1726508291.7402,111.3425,-72.6869,1.3904,-116.2584,-6.1342,-13.7043,0,1,0,C0;0;0;0;0;0,0.1
359,p000358.jpg,1726508292.7812,111.4392,-72.0853,1.3606,-34.1975,-6.9153,-16.3546,0,1,0,C0;0;0;0;0;0,0.1
360,p000359.jpg,1726508293.7812,111.7167,-71.3600,1.3679,4.1721,-2.8498,-14.5011,0,1,0,C0;0;0;0;0;0,0.1
361,p000360.jpg,1726508294.7812,112.0123,-70.5113,1.4140,3.3729,-3.5132,-7.6158,0,1,0,C0;0;0;0;0;0,0.1
362,p000361.jpg,1726508295.8232,112.2983,-69.6268,1.4420,-1.8080,-6.0317,-3.1635,0,1,0,C0;0;0;0;0;0,0.1
363,p000362.jpg,1726508296.8232,112.6074,-68.7614,1.4518,-3.1501,-10.4310,-5.6170,0,1,0,C0;0;0;0;0;0,0.1
364,p000363.jpg,1726508297.8232,113.0503,-68.0319,1.4410,12.8238,-2.6364,2.9295,0,1,0,C0;0;0;0;0;0,0.1
365,p000364.jpg,1726508298.8652,113.6313,-67.2550,1.4279,31.5758,-1.2414,-3.3770,0,1,0,C0;0;0;0;0;0,0.1
366,p000365.jpg,1726508299.8652,114.2325,-66.5644,1.4459,36.0225,-3.3862,-1.8677,0,1,0,C0;0;0;0;0;0,0.1
367,p000366.jpg,1726508300.8652,114.7268,-65.7717,1.4326,22.5921,-6.8049,-2.5167,0,1,0,C0;0;0;0;0;0,0.1
368,p000367.jpg,1726508301.8652,114.9568,-64.9438,1.4418,-10.3232,-6.5297,-5.4974,0,1,0,C0;0;0;0;0;0,0.1
369,p000368.jpg,1726508302.9062,114.6041,-64.1161,1.4427,-46.1074,-6.7938,-0.9418,0,1,0,C0;0;0;0;0;0,0.1
370,p000369.jpg,1726508303.9062,114.0723,-63.3803,1.4338,-51.6385,-3.7621,-1.9246,0,1,0,C0;0;0;0;0;0,0.1
371,p000370.jpg,1726508304.9062,113.5266,-62.6535,1.4416,-58.6037,-5.1278,-1.2776,0,1,0,C0;0;0;0;0;0,0.1
372,p000371.jpg,1726508305.9062,112.8362,-61.8862,1.4288,-57.8571,-7.9742,-2.8054,0,1,0,C0;0;0;0;0;0,0.1
373,p000372.jpg,1726508306.9482,112.0002,-61.1319,1.4280,-60.4750,-3.3951,-5.1257,0,1,0,C0;0;0;0;0;0,0.1
